,Unnamed: 0,DRG,Provider Id,Name,Provider Street Address,City_x,State_x,Zip Code,Region,Discharges,List Price,Average Total,Average Medicare,Latitude,Longitude,Per Capita Income,Poverty Rate,Median Age,Hospital Name,Zipcode,Score,Score Range,Rank,Rank Range,Function,City_y,State_y,Score Percentile,Rank Percentile
1072,9152,638 - DIABETES W CC,340002,MEMORIAL MISSION HOSPITAL AND ASHEVILLE SURGERY CE,509 BILTMORE AVE,ASHEVILLE,NC,28801,NC - Asheville,60,17134.78,5495.93,4234.92,35.5557,-79.3877,25284,17.0275028,37.6,MEMORIAL MISSION HOSPITAL AND ASHEVILLE SURGERY CE,28801,4.2,5,76,91,Star Ratings,ASHEVILLE,NC,0.84,0.835164835
1073,9153,638 - DIABETES W CC,340003,NORTHERN HOSPITAL OF SURRY COUNTY,830 ROCKFORD ST,MOUNT AIRY,NC,27030,NC - Winston-Salem,11,10503.55,5074.82,3556.82,35.5557,-79.3877,25284,17.0275028,37.6,NORTHERN HOSPITAL OF SURRY COUNTY,27030,3.6,5,60,91,Star Ratings,MOUNT AIRY,NC,0.72,0.6593406589999999
1074,9154,638 - DIABETES W CC,340004,HIGH POINT REGIONAL HOSPITAL,601 N ELM ST,HIGH POINT,NC,27261,NC - Winston-Salem,32,13829.38,5581.78,3877.97,35.5557,-79.3877,25284,17.0275028,37.6,HIGH POINT REGIONAL HOSPITAL,27261,2.8,5,40,91,Star Ratings,HIGH POINT,NC,0.56,0.43956044
1075,9155,638 - DIABETES W CC,340008,SCOTLAND MEMORIAL HOSPITAL,500 LAUCHWOOD DR,LAURINBURG,NC,28352,NC - Durham,19,15093.05,6093.47,3745.11,35.5557,-79.3877,25284,17.0275028,37.6,SCOTLAND MEMORIAL HOSPITAL,28352,4.0,5,72,91,Star Ratings,LAURINBURG,NC,0.8,0.791208791
1076,9156,638 - DIABETES W CC,340010,WAYNE MEMORIAL HOSPITAL,2700 WAYNE MEMORIAL DR,GOLDSBORO,NC,27534,NC - Raleigh,36,11376.28,6168.72,4969.25,35.5557,-79.3877,25284,17.0275028,37.6,WAYNE MEMORIAL HOSPITAL,27534,3.0,5,44,91,Star Ratings,GOLDSBORO,NC,0.6,0.48351648399999997
1077,9157,638 - DIABETES W CC,340014,NOVANT HEALTH FORSYTH MEDICAL CENTER,3333 SILAS CREEK PARKWAY,WINSTON-SALEM,NC,27103,NC - Winston-Salem,55,20391.96,6062.11,4137.49,35.5557,-79.3877,25284,17.0275028,37.6,NOVANT HEALTH FORSYTH MEDICAL CENTER,27103,2.4,5,30,91,Star Ratings,WINSTON-SALEM,NC,0.48,0.32967033
1078,9158,638 - DIABETES W CC,340015,NOVANT HEALTH ROWAN MEDICAL CENTER,612 MOCKSVILLE AVE,SALISBURY,NC,28144,NC - Charlotte,27,23148.78,5650.07,3952.85,35.5557,-79.3877,25284,17.0275028,37.6,NOVANT HEALTH ROWAN MEDICAL CENTER,28144,2.2,5,24,91,Star Ratings,SALISBURY,NC,0.44,0.263736264
1079,9159,638 - DIABETES W CC,340016,HARRIS REGIONAL HOSPITAL,68 HOSPITAL RD,SYLVA,NC,28779,NC - Asheville,15,15090.0,5150.27,4130.2,35.5557,-79.3877,25284,17.0275028,37.6,HARRIS REGIONAL HOSPITAL,28779,3.0,5,44,91,Star Ratings,SYLVA,NC,0.6,0.48351648399999997
1080,9160,638 - DIABETES W CC,340020,CENTRAL CAROLINA HOSPITAL,1135 CARTHAGE ST,SANFORD,NC,27330,NC - Durham,31,24528.84,5135.0,4166.74,35.5557,-79.3877,25284,17.0275028,37.6,CENTRAL CAROLINA HOSPITAL,27330,3.3,5,51,91,Star Ratings,SANFORD,NC,0.66,0.56043956
1081,9161,638 - DIABETES W CC,340021,CAROLINAS HEALTHCARE SYSTEM CLEVELAND,201 E GROVER ST,SHELBY,NC,28150,NC - Charlotte,19,25823.95,5616.32,4125.37,35.5557,-79.3877,25284,17.0275028,37.6,CAROLINAS HEALTHCARE SYSTEM CLEVELAND,28150,3.8,5,66,91,Star Ratings,SHELBY,NC,0.76,0.725274725
1082,9162,638 - DIABETES W CC,340024,SAMPSON REGIONAL MEDICAL CENTER,607 BEAMAN ST,CLINTON,NC,28328,NC - Raleigh,15,11752.8,5451.6,4043.6,35.5557,-79.3877,25284,17.0275028,37.6,SAMPSON REGIONAL MEDICAL CENTER,28328,3.1,5,45,91,Star Ratings,CLINTON,NC,0.62,0.494505495
1083,9163,638 - DIABETES W CC,340027,UNC LENOIR HEALTH CARE,100 AIRPORT RD,KINSTON,NC,28501,NC - Greenville,35,14122.83,5431.31,3935.34,35.5557,-79.3877,25284,17.0275028,37.6,LENOIR MEMORIAL HOSPITAL,28501,3.1,5,45,91,Star Ratings,KINSTON,NC,0.62,0.494505495
1084,9164,638 - DIABETES W CC,340028,CAPE FEAR VALLEY MEDICAL CENTER,1638 OWEN DRIVE P O BOX 2000,FAYETTEVILLE,NC,28302,NC - Raleigh,95,21650.68,5829.22,4696.92,35.5557,-79.3877,25284,17.0275028,37.6,CAPE FEAR VALLEY MEDICAL CENTER,28302,3.0,5,44,91,Star Ratings,FAYETTEVILLE,NC,0.6,0.48351648399999997
1085,9166,638 - DIABETES W CC,340032,CAROMONT REGIONAL MEDICAL CENTER,2525 COURT DR,GASTONIA,NC,28052,NC - Charlotte,53,20786.43,5738.4,4217.34,35.5557,-79.3877,25284,17.0275028,37.6,CAROMONT REGIONAL MEDICAL CENTER,28052,2.8,5,38,91,Star Ratings,GASTONIA,NC,0.56,0.41758241799999996
1086,9167,638 - DIABETES W CC,340039,IREDELL MEMORIAL HOSPITAL INC,557 BROOKDALE DR  P O BOX 1828,STATESVILLE,NC,28677,NC - Winston-Salem,36,16846.94,5364.83,4143.75,35.5557,-79.3877,25284,17.0275028,37.6,IREDELL MEMORIAL HOSPITAL INC,28677,2.9,5,41,91,Star Ratings,STATESVILLE,NC,0.58,0.450549451
1087,9168,638 - DIABETES W CC,340040,VIDANT MEDICAL CENTER,2100 STANTONSBURG RD,GREENVILLE,NC,27834,NC - Greenville,100,17123.0,7232.78,5163.56,35.5557,-79.3877,25284,17.0275028,37.6,VIDANT MEDICAL CENTER,27834,3.8,5,66,91,Star Ratings,GREENVILLE,NC,0.76,0.725274725
1088,9169,638 - DIABETES W CC,340042,ONSLOW MEMORIAL HOSPITAL,317 WESTERN BOULEVARD,JACKSONVILLE,NC,28540,NC - Greenville,12,17872.08,5861.5,4161.33,35.5557,-79.3877,25284,17.0275028,37.6,ONSLOW MEMORIAL HOSPITAL,28540,3.1,5,45,91,Star Ratings,JACKSONVILLE,NC,0.62,0.494505495
1089,9171,638 - DIABETES W CC,340050,SOUTHEASTERN REGIONAL MEDICAL CENTER,300 W 27 ST  PO BOX 1408,LUMBERTON,NC,28359,NC - Durham,70,17857.94,6877.1,5471.77,35.5557,-79.3877,25284,17.0275028,37.6,SOUTHEASTERN REGIONAL MEDICAL CENTER,28359,3.0,5,44,91,Star Ratings,LUMBERTON,NC,0.6,0.48351648399999997
1090,9172,638 - DIABETES W CC,340051,WATAUGA MEDICAL CENTER,336 DEERFIELD ROAD,BOONE,NC,28607,TN - Johnson City,18,10144.06,6605.61,5619.06,35.5557,-79.3877,25284,17.0275028,37.6,WATAUGA MEDICAL CENTER,28607,2.8,5,38,91,Star Ratings,BOONE,NC,0.56,0.41758241799999996
1091,9173,638 - DIABETES W CC,340053,NOVANT HEALTH PRESBYTERIAN MEDICAL CENTER,200 HAWTHORNE LANE BOX 33549,CHARLOTTE,NC,28233,NC - Charlotte,29,17220.28,6226.97,4549.31,35.5557,-79.3877,25284,17.0275028,37.6,NOVANT HEALTH PRESBYTERIAN MEDICAL CENTER,28233,2.8,5,40,91,Star Ratings,CHARLOTTE,NC,0.56,0.43956044
1092,9174,638 - DIABETES W CC,340060,UNC ROCKINGHAM,117 E KINGS HIGHWAY,EDEN,NC,27288,NC - Greensboro,13,14078.46,5332.0,4034.85,35.5557,-79.3877,25284,17.0275028,37.6,MOREHEAD MEMORIAL HOSPITAL,27288,3.0,5,44,91,Star Ratings,EDEN,NC,0.6,0.48351648399999997
1093,9175,638 - DIABETES W CC,340061,UNIVERSITY OF NORTH CAROLINA HOSPITAL,101 MANNING DRIVE,CHAPEL HILL,NC,27514,NC - Durham,35,21387.63,10012.74,6563.03,35.5557,-79.3877,25284,17.0275028,37.6,UNIVERSITY OF NORTH CAROLINA HOSPITAL,27514,3.9,5,69,91,Star Ratings,CHAPEL HILL,NC,0.78,0.7582417579999999
1094,9176,638 - DIABETES W CC,340064,WILKES REGIONAL MEDICAL CENTER,1370 WEST D ST,NORTH WILKESBORO,NC,28659,NC - Winston-Salem,13,13743.69,4936.38,3669.0,35.5557,-79.3877,25284,17.0275028,37.6,WILKES REGIONAL MEDICAL CENTER,28659,3.1,5,45,91,Star Ratings,NORTH WILKESBORO,NC,0.62,0.494505495
1095,9177,638 - DIABETES W CC,340068,COLUMBUS REGIONAL HEALTHCARE SYSTEM,500 JEFFERSON ST,WHITEVILLE,NC,28472,NC - Wilmington,15,12263.13,5336.07,4262.47,35.5557,-79.3877,25284,17.0275028,37.6,COLUMBUS REGIONAL HEALTHCARE SYSTEM,28472,2.5,5,32,91,Star Ratings,WHITEVILLE,NC,0.5,0.35164835200000005
1096,9178,638 - DIABETES W CC,340069,"WAKEMED, RALEIGH CAMPUS",3000 NEW BERN AVE,RALEIGH,NC,27610,NC - Raleigh,65,28002.09,6555.54,4988.55,35.5557,-79.3877,25284,17.0275028,37.6,"WAKEMED, RALEIGH CAMPUS",27610,3.7,5,62,91,Star Ratings,RALEIGH,NC,0.74,0.6813186809999999
1097,9179,638 - DIABETES W CC,340070,ALAMANCE REGIONAL MEDICAL CENTER,1240 HUFFMAN MILL RD,BURLINGTON,NC,27216,NC - Durham,17,11680.59,5398.18,4140.18,35.5557,-79.3877,25284,17.0275028,37.6,ALAMANCE REGIONAL MEDICAL CENTER,27216,3.2,5,48,91,Star Ratings,BURLINGTON,NC,0.64,0.527472527
1098,9180,638 - DIABETES W CC,340071,BETSY JOHNSON REGIONAL  HOSPITAL,800 TILGHMAN DR,DUNN,NC,28334,NC - Raleigh,35,22364.26,6315.97,4577.26,35.5557,-79.3877,25284,17.0275028,37.6,BETSY JOHNSON REGIONAL  HOSPITAL,28334,3.1,5,46,91,Star Ratings,DUNN,NC,0.62,0.505494505
1099,9181,638 - DIABETES W CC,340073,DUKE HEALTH RALEIGH HOSPITAL,3400 WAKE FOREST RD,RALEIGH,NC,27609,NC - Raleigh,26,22061.31,5152.42,3630.77,35.5557,-79.3877,25284,17.0275028,37.6,DUKE HEALTH RALEIGH HOSPITAL,27609,3.8,5,64,91,Star Ratings,RALEIGH,NC,0.76,0.703296703
1100,9182,638 - DIABETES W CC,340075,CAROLINAS HEALTHCARE SYSTEM-BLUE RIDGE,2201 S STERLING ST,MORGANTON,NC,28655,NC - Charlotte,28,20197.61,5829.86,4648.46,35.5557,-79.3877,25284,17.0275028,37.6,CMC-BLUE RIDGE,28655,3.5,5,58,91,Star Ratings,MORGANTON,NC,0.7,0.6373626370000001
1101,9183,638 - DIABETES W CC,340090,JOHNSTON HEALTH,509 BRIGHT LEAF BLVD,SMITHFIELD,NC,27577,NC - Raleigh,29,20298.55,6158.14,3849.34,35.5557,-79.3877,25284,17.0275028,37.6,JOHNSTON HEALTH,27577,3.8,5,66,91,Star Ratings,SMITHFIELD,NC,0.76,0.725274725
1102,9184,638 - DIABETES W CC,340091,THE MOSES H CONE MEMORIAL HOSPITAL,1200 N ELM ST,GREENSBORO,NC,27401,NC - Greensboro,52,14060.4,6204.29,4157.35,35.5557,-79.3877,25284,17.0275028,37.6,"MOSES H CONE MEMORIAL HOSPITAL, THE",27401,3.6,5,59,91,Star Ratings,GREENSBORO,NC,0.72,0.648351648
1103,9185,638 - DIABETES W CC,340097,HUGH CHATHAM MEMORIAL HOSPITAL,180 PARKWOOD DR,ELKIN,NC,28621,NC - Winston-Salem,19,15446.05,4937.89,3872.32,35.5557,-79.3877,25284,17.0275028,37.6,HUGH CHATHAM MEMORIAL HOSPITAL,28621,4.0,5,72,91,Star Ratings,ELKIN,NC,0.8,0.791208791
1104,9186,638 - DIABETES W CC,340098,CAROLINAS HEALTHCARE SYSTEM PINEVILLE,10628 PARK RD,CHARLOTTE,NC,28210,NC - Charlotte,30,25921.83,6531.03,3602.53,35.5557,-79.3877,25284,17.0275028,37.6,CAROLINAS MEDICAL  CENTER-PINEVILLE,28210,3.7,5,62,91,Star Ratings,CHARLOTTE,NC,0.74,0.6813186809999999
1105,9187,638 - DIABETES W CC,340099,VIDANT ROANOKE CHOWAN HOSPITAL,500 S ACADEMY ST,AHOSKIE,NC,27910,NC - Greenville,17,13790.94,5092.88,3710.53,35.5557,-79.3877,25284,17.0275028,37.6,VIDANT ROANOKE CHOWAN HOSPITAL,27910,3.7,5,62,91,Star Ratings,AHOSKIE,NC,0.74,0.6813186809999999
1106,9188,638 - DIABETES W CC,340107,VIDANT EDGECOMBE HOSPITAL,111 HOSPITAL DR,TARBORO,NC,27886,NC - Greenville,17,16960.29,5298.18,4408.53,35.5557,-79.3877,25284,17.0275028,37.6,VIDANT EDGECOMBE HOSPITAL,27886,4.3,5,77,91,Star Ratings,TARBORO,NC,0.86,0.846153846
1107,9189,638 - DIABETES W CC,340109,SENTARA ALBEMARLE MEDICAL CENTER,1144 N ROAD ST,ELIZABETH CITY,NC,27909,VA - Norfolk,20,13933.55,6283.85,5131.15,35.5557,-79.3877,25284,17.0275028,37.6,SENTARA ALBEMARLE MEDICAL CENTER,27909,3.2,5,48,91,Star Ratings,ELIZABETH CITY,NC,0.64,0.527472527
1108,9190,638 - DIABETES W CC,340113,CAROLINAS MEDICAL CENTER/BEHAV HEALTH,1000 BLYTHE BLVD,CHARLOTTE,NC,28203,NC - Charlotte,52,25009.81,8175.12,5407.13,35.5557,-79.3877,25284,17.0275028,37.6,CAROLINAS MEDICAL CENTER/BEHAV HEALTH,28203,3.7,5,62,91,Star Ratings,CHARLOTTE,NC,0.74,0.6813186809999999
1109,9191,638 - DIABETES W CC,340114,REX HOSPITAL,4420 LAKE BOONE TRAIL,RALEIGH,NC,27607,NC - Raleigh,55,14226.35,5187.07,3566.85,35.5557,-79.3877,25284,17.0275028,37.6,REX HOSPITAL,27607,4.3,5,78,91,Star Ratings,RALEIGH,NC,0.86,0.857142857
1110,9192,638 - DIABETES W CC,340115,FIRSTHEALTH MOORE REGIONAL HOSPITAL,155 MEMORIAL DRIVE,PINEHURST,NC,28374,NC - Durham,56,23841.95,5825.55,4365.73,35.5557,-79.3877,25284,17.0275028,37.6,FIRSTHEALTH MOORE REGIONAL HOSPITAL,28374,4.6,5,84,91,Star Ratings,PINEHURST,NC,0.92,0.923076923
1111,9193,638 - DIABETES W CC,340116,FRYE REGIONAL MEDICAL CENTER,420 N CENTER ST,HICKORY,NC,28601,NC - Hickory,15,29988.8,4541.33,3647.67,35.5557,-79.3877,25284,17.0275028,37.6,FRYE REGIONAL MEDICAL CENTER,28601,3.5,5,58,91,Star Ratings,HICKORY,NC,0.7,0.6373626370000001
1112,9194,638 - DIABETES W CC,340119,CAROLINAS HEALTHCARE SYSTEM STANLY,301 YADKIN ST,ALBEMARLE,NC,28001,NC - Charlotte,14,18783.93,5235.57,3866.57,35.5557,-79.3877,25284,17.0275028,37.6,STANLY REGIONAL MEDICAL CENTER,28001,2.8,5,39,91,Star Ratings,ALBEMARLE,NC,0.56,0.428571429
1113,9195,638 - DIABETES W CC,340126,WILSON MEDICAL CENTER,1705 S TARBORO ST,WILSON,NC,27893,NC - Raleigh,30,20809.7,5391.57,3999.9,35.5557,-79.3877,25284,17.0275028,37.6,WILSON MEDICAL CENTER,27893,3.6,5,59,91,Star Ratings,WILSON,NC,0.72,0.648351648
1114,9196,638 - DIABETES W CC,340130,CAROLINAS HEALTHCARE SYSTEM UNION,600 HOSPITAL DR,MONROE,NC,28112,NC - Charlotte,18,20297.17,5615.11,4119.89,35.5557,-79.3877,25284,17.0275028,37.6,CAROLINAS MEDICAL CENTER-UNION,28110,3.8,5,66,91,Star Ratings,MONROE,NC,0.76,0.725274725
1115,9197,638 - DIABETES W CC,340131,CAROLINA EAST MEDICAL CENTER,2000 NEUSE BLVD,NEW BERN,NC,28560,NC - Greenville,24,12918.67,6220.79,4912.67,35.5557,-79.3877,25284,17.0275028,37.6,CAROLINA EAST MEDICAL CENTER,28560,3.6,5,60,91,Star Ratings,NEW BERN,NC,0.72,0.6593406589999999
1116,9199,638 - DIABETES W CC,340141,NEW HANOVER REGIONAL MEDICAL CENTER,2131 S 17TH ST BOX 9000,WILMINGTON,NC,28402,NC - Wilmington,92,13379.2,6348.5,4838.22,35.5557,-79.3877,25284,17.0275028,37.6,NEW HANOVER REGIONAL MEDICAL CENTER,28402,4.3,5,78,91,Star Ratings,WILMINGTON,NC,0.86,0.857142857
1117,9200,638 - DIABETES W CC,340142,CARTERET GENERAL HOSPITAL,3500 ARENDELL ST,MOREHEAD CITY,NC,28557,NC - Greenville,13,14606.46,6209.62,5003.62,35.5557,-79.3877,25284,17.0275028,37.6,CARTERET GENERAL HOSPITAL,28557,3.8,5,65,91,Star Ratings,MOREHEAD CITY,NC,0.76,0.7142857140000001
1118,9201,638 - DIABETES W CC,340143,CATAWBA VALLEY MEDICAL CENTER,810 FAIRGROVE CHURCH RD,HICKORY,NC,28602,NC - Hickory,13,15930.92,5927.31,4387.0,35.5557,-79.3877,25284,17.0275028,37.6,CATAWBA VALLEY MEDICAL CENTER,28602,3.8,5,65,91,Star Ratings,HICKORY,NC,0.76,0.7142857140000001
1119,9203,638 - DIABETES W CC,340145,CAROLINAS HEALTHCARE SYSTEM LINCOLN,433 MCALISTER RD,LINCOLNTON,NC,28092,NC - Charlotte,17,23874.06,5332.24,4379.0,35.5557,-79.3877,25284,17.0275028,37.6,CAROLINAS HEALTHCARE SYSTEM LINCOLN,28092,4.3,5,77,91,Star Ratings,LINCOLNTON,NC,0.86,0.846153846
1120,9204,638 - DIABETES W CC,340147,NASH GENERAL HOSPITAL,2460 CURTIS ELLIS DRIVE,ROCKY MOUNT,NC,27804,NC - Raleigh,37,18571.38,5749.41,4165.03,35.5557,-79.3877,25284,17.0275028,37.6,NASH GENERAL HOSPITAL,27804,3.0,5,44,91,Star Ratings,ROCKY MOUNT,NC,0.6,0.48351648399999997
1121,9205,638 - DIABETES W CC,340151,HALIFAX REGIONAL MEDICAL CENTER INC,250 SMITH CHURCH RD,ROANOKE RAPIDS,NC,27870,NC - Raleigh,20,15521.75,5680.2,4258.0,35.5557,-79.3877,25284,17.0275028,37.6,HALIFAX REGIONAL MEDICAL CENTER INC,27870,2.5,5,31,91,Star Ratings,ROANOKE RAPIDS,NC,0.5,0.340659341
1122,9206,638 - DIABETES W CC,340155,DUKE REGIONAL HOSPITAL,3643 N ROXBORO ROAD,DURHAM,NC,27704,NC - Durham,51,17947.59,6037.33,4493.51,35.5557,-79.3877,25284,17.0275028,37.6,DUKE REGIONAL HOSPITAL,27704,3.5,5,58,91,Star Ratings,DURHAM,NC,0.7,0.6373626370000001
1123,9207,638 - DIABETES W CC,340166,CAROLINAS MED CTR-UNIVERSITY,8800 NORTH TYRON STREET,CHARLOTTE,NC,28262,NC - Charlotte,16,20078.12,6450.62,4232.62,35.5557,-79.3877,25284,17.0275028,37.6,CAROLINAS MED CTR-UNIVERSITY,28262,3.8,5,65,91,Star Ratings,CHARLOTTE,NC,0.76,0.7142857140000001
1124,9209,638 - DIABETES W CC,340173,"WAKEMED, CARY HOSPITAL",1900 KILDARE FARM ROAD,CARY,NC,27518,NC - Raleigh,28,22532.21,4783.14,3817.43,35.5557,-79.3877,25284,17.0275028,37.6,"WAKEMED, CARY HOSPITAL",27518,3.1,5,45,91,Star Ratings,CARY,NC,0.62,0.494505495
1125,9210,638 - DIABETES W CC,340183,NOVANT HEALTH HUNTERSVILLE MEDICAL CENTER,10030 GILEAD ROAD,HUNTERSVILLE,NC,28078,NC - Charlotte,13,18582.69,4994.0,3696.31,35.5557,-79.3877,25284,17.0275028,37.6,NOVANT HEALTH HUNTERSVILLE MEDICAL CENTER,28078,2.8,5,40,91,Star Ratings,HUNTERSVILLE,NC,0.56,0.43956044
1126,9211,638 - DIABETES W CC,340184,HAYWOOD REGIONAL MEDICAL CENTER,262 LEROY GEORGE DRIVE,CLYDE,NC,28721,NC - Asheville,11,16526.36,5161.27,3956.64,35.5557,-79.3877,25284,17.0275028,37.6,HAYWOOD REGIONAL MEDICAL CENTER,28721,2.8,5,38,91,Star Ratings,CLYDE,NC,0.56,0.41758241799999996
1127,9212,638 - DIABETES W CC,340186,VIDANT BEAUFORT HOSPITAL,628 E 12TH ST,WASHINGTON,NC,27889,NC - Greenville,18,13476.39,5150.44,3772.89,35.5557,-79.3877,25284,17.0275028,37.6,VIDANT BEAUFORT HOSPITAL,27889,3.8,5,65,91,Star Ratings,WASHINGTON,NC,0.76,0.7142857140000001
1128,9213,638 - DIABETES W CC,350006,TRINITY HOSPITALS,407 3RD ST SE,MINOT,ND,58701,ND - Minot,11,15604.55,5566.27,4468.45,47.4501,-100.4659,29732,11.51568396,36.4,TRINITY HOSPITALS,58701,2.0,5,21,91,Star Ratings,MINOT,ND,0.4,0.23076923100000002
1129,9214,638 - DIABETES W CC,350011,SANFORD,801 BROADWAY NORTH,FARGO,ND,58122,ND - Fargo/Moorhead MN,17,14639.88,5871.59,4923.65,47.4501,-100.4659,29732,11.51568396,36.4,SANFORD MEDICAL CENTER FARGO,58122,3.0,5,44,91,Star Ratings,FARGO,ND,0.6,0.48351648399999997
1130,9215,638 - DIABETES W CC,350015,SANFORD MEDICAL CENTER BISMARCK,300 N 7TH ST,BISMARCK,ND,58506,ND - Bismarck,18,12871.78,6312.44,4411.61,47.4501,-100.4659,29732,11.51568396,36.4,SANFORD MEDICAL CENTER BISMARCK,58506,3.6,5,60,91,Star Ratings,BISMARCK,ND,0.72,0.6593406589999999
1131,9216,638 - DIABETES W CC,350019,ALTRU HOSPITAL,1200 S COLUMBIA RD,GRAND FORKS,ND,58201,ND - Grand Forks,13,15968.92,6016.77,5012.92,47.4501,-100.4659,29732,11.51568396,36.4,ALTRU HOSPITAL,58201,3.1,5,45,91,Star Ratings,GRAND FORKS,ND,0.62,0.494505495
1132,9217,638 - DIABETES W CC,350070,ESSENTIA HEALTH FARGO,3000 32ND AVE SOUTH,FARGO,ND,58104,ND - Fargo/Moorhead MN,14,17224.29,5317.43,4475.43,47.4501,-100.4659,29732,11.51568396,36.4,ESSENTIA HEALTH-FARGO,58104,3.7,5,62,91,Star Ratings,FARGO,ND,0.74,0.6813186809999999
1133,9218,638 - DIABETES W CC,360001,MERCY HOSPITAL ANDERSON,7500 STATE ROAD,CINCINNATI,OH,45255,OH - Cincinnati,15,18623.0,5244.8,4154.87,40.2862,-82.7937,26046,15.35857983,39.0,MERCY HOSPITAL ANDERSON,45255,3.3,5,50,91,Star Ratings,CINCINNATI,OH,0.66,0.549450549
1134,9219,638 - DIABETES W CC,360003,"UNIVERSITY OF CINCINNATI MEDICAL CENTER, LLC",234 GOODMAN STREET,CINCINNATI,OH,45219,OH - Cincinnati,29,21367.21,8966.93,6558.1,40.2862,-82.7937,26046,15.35857983,39.0,"UNIVERSITY OF CINCINNATI MEDICAL CENTER, LLC",45219,3.0,5,44,91,Star Ratings,CINCINNATI,OH,0.6,0.48351648399999997
1135,9220,638 - DIABETES W CC,360006,RIVERSIDE METHODIST HOSPITAL,3535 OLENTANGY RIVER RD,COLUMBUS,OH,43214,OH - Columbus,38,25610.03,6492.66,4573.03,40.2862,-82.7937,26046,15.35857983,39.0,RIVERSIDE METHODIST HOSPITAL,43214,3.8,5,64,91,Star Ratings,COLUMBUS,OH,0.76,0.703296703
1136,9221,638 - DIABETES W CC,360008,SOUTHERN OHIO MEDICAL CENTER,1805 27TH STREET,PORTSMOUTH,OH,45662,OH - Columbus,61,17127.41,6238.8,5062.57,40.2862,-82.7937,26046,15.35857983,39.0,SOUTHERN OHIO MEDICAL CENTER,45662,3.8,5,65,91,Star Ratings,PORTSMOUTH,OH,0.76,0.7142857140000001
1137,9222,638 - DIABETES W CC,360009,LIMA MEMORIAL HEALTH SYSTEM,1001 BELLEFONTAINE AVENUE,LIMA,OH,45804,OH - Dayton,20,15721.8,5059.0,4203.2,40.2862,-82.7937,26046,15.35857983,39.0,LIMA MEMORIAL HEALTH SYSTEM,45804,3.1,5,45,91,Star Ratings,LIMA,OH,0.62,0.494505495
1138,9223,638 - DIABETES W CC,360010,UNION HOSPITAL,659 BOULEVARD,DOVER,OH,44622,OH - Canton,22,10650.45,4873.91,3886.27,40.2862,-82.7937,26046,15.35857983,39.0,UNION HOSPITAL,44622,3.3,5,50,91,Star Ratings,DOVER,OH,0.66,0.549450549
1139,9224,638 - DIABETES W CC,360011,MARION GENERAL HOSPITAL,1000 MCKINLEY PARK DRIVE,MARION,OH,43302,OH - Columbus,11,18386.82,5327.27,3967.82,40.2862,-82.7937,26046,15.35857983,39.0,MARION GENERAL HOSPITAL,43302,2.8,5,39,91,Star Ratings,MARION,OH,0.56,0.428571429
1140,9226,638 - DIABETES W CC,360016,"JEWISH HOSPITAL, LLC",4777 EAST GALBRAITH ROAD,CINCINNATI,OH,45236,OH - Cincinnati,21,19106.67,6014.33,4485.1,40.2862,-82.7937,26046,15.35857983,39.0,"JEWISH HOSPITAL, LLC",45236,3.1,5,45,91,Star Ratings,CINCINNATI,OH,0.62,0.494505495
1141,9227,638 - DIABETES W CC,360017,GRANT MEDICAL CENTER,111 SOUTH GRANT AVENUE,COLUMBUS,OH,43215,OH - Columbus,29,15304.93,7315.86,5300.93,40.2862,-82.7937,26046,15.35857983,39.0,GRANT MEDICAL CENTER,43215,3.3,5,53,91,Star Ratings,COLUMBUS,OH,0.66,0.582417582
1142,9228,638 - DIABETES W CC,360020,SUMMA HEALTH SYSTEM,525 EAST MARKET STREET,AKRON,OH,44309,OH - Akron,51,32989.63,7116.12,5016.55,40.2862,-82.7937,26046,15.35857983,39.0,SUMMA HEALTH SYSTEMS HOSPITALS,44309,2.4,5,29,91,Star Ratings,AKRON,OH,0.48,0.31868131899999996
1143,9229,638 - DIABETES W CC,360025,FIRELANDS REGIONAL MEDICAL CENTER,1111 HAYES AVENUE,SANDUSKY,OH,44870,OH - Cleveland,23,16681.87,5567.7,4118.09,40.2862,-82.7937,26046,15.35857983,39.0,FIRELANDS REGIONAL MEDICAL CENTER,44870,3.3,5,51,91,Star Ratings,SANDUSKY,OH,0.66,0.56043956
1144,9230,638 - DIABETES W CC,360027,AKRON GENERAL MEDICAL CENTER,1 AKRON GENERAL AVENUE,AKRON,OH,44307,OH - Akron,62,24799.23,6418.5,4804.53,40.2862,-82.7937,26046,15.35857983,39.0,AKRON GENERAL MEDICAL CENTER,44307,3.2,5,48,91,Star Ratings,AKRON,OH,0.64,0.527472527
1145,9232,638 - DIABETES W CC,360036,WOOSTER COMMUNITY HOSPITAL,1761 BEALL AVENUE,WOOSTER,OH,44691,OH - Canton,14,6823.43,5186.79,3625.36,40.2862,-82.7937,26046,15.35857983,39.0,WOOSTER COMMUNITY HOSPITAL,44691,4.1,5,74,91,Star Ratings,WOOSTER,OH,0.82,0.813186813
1146,9233,638 - DIABETES W CC,360039,GENESIS HOSPITAL,2951 MAPLE AVENUE,ZANESVILLE,OH,43701,OH - Columbus,32,15563.84,6140.47,4695.44,40.2862,-82.7937,26046,15.35857983,39.0,GENESIS HEALTHCARE SYSTEM,43701,2.1,5,23,91,Star Ratings,ZANESVILLE,OH,0.42,0.252747253
