,DRG Definition,Provider ID,Provider Name,Provider Street Address,Provider City,Provider State,Provider Zip Code,Hospital Referral Region (HRR) Description,Total Discharges,Average Covered Charges,Average Total Payments,Average Medicare Payments,Hospital Name,Zipcode,Score,Score Range,Rank,Rank Range,Function,City,State_x,Score Percentile,Rank Percentile,Major City,State_y,Population,Population Density,Median Home Value,median Household Income
1193,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,260078,OZARKS MEDICAL CENTER,1100 KENTUCKY AVE,WEST PLAINS,MO,65775,MO - Springfield,40,41417.35,12192.25,10942.2,OZARKS MEDICAL CENTER,65775,2.0,3,12,34,Consumer Satisfaction,WEST PLAINS,MO,0.6666666666666666,0.35294117647058826,West Plains,MO,24908.0,55.0,108600.0,34122.0
1194,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,260081,SSM HEALTH ST CLARE HOSPITAL - FENTON,1015 BOWLES,FENTON,MO,63026,MO - St. Louis,203,38410.33,12224.12,9849.32,SSM ST CLARE HEALTH CENTER,63026,2.2,3,24,34,Consumer Satisfaction,FENTON,MO,0.7333333333333334,0.7058823529411765,Fenton,MO,44124.0,1744.0,187800.0,70132.0
1195,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,260085,ST JOSEPH MEDICAL CENTER,1000 CARONDELET DR,KANSAS CITY,MO,64114,MO - Kansas City,106,47465.17,11745.43,9641.94,ST JOSEPH MEDICAL CENTER,64114,1.8,3,6,34,Consumer Satisfaction,KANSAS CITY,MO,0.6,0.17647058823529413,Kansas City,MO,23158.0,3308.0,153400.0,54532.0
1196,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,260091,SSM HEALTH ST MARY'S HOSPITAL - ST LOUIS,6420 CLAYTON RD,RICHMOND HEIGHTS,MO,63117,MO - St. Louis,106,39684.27,17435.96,13785.5,SSM ST MARYS HEALTH CENTER,63117,2.0,3,13,34,Consumer Satisfaction,RICHMOND HEIGHTS,MO,0.6666666666666666,0.38235294117647056,Saint Louis,MO,9163.0,3889.0,230000.0,62593.0
1197,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,260095,CENTERPOINT MEDICAL CENTER,19600 EAST 39TH STREET,INDEPENDENCE,MO,64057,MO - Kansas City,209,89217.37,13903.85,9461.28,CENTERPOINT MEDICAL CENTER,64057,1.8,3,5,34,Consumer Satisfaction,INDEPENDENCE,MO,0.6,0.14705882352941174,Independence,MO,14141.0,933.0,151600.0,58500.0
1198,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,260096,NORTH KANSAS CITY HOSPITAL,2800 CLAY EDWARDS DRIVE,NORTH KANSAS CITY,MO,64116,MO - Kansas City,573,45971.11,12247.14,9360.74,NORTH KANSAS CITY HOSPITAL,64116,2.0,3,14,34,Consumer Satisfaction,NORTH KANSAS CITY,MO,0.6666666666666666,0.4117647058823529,Kansas City,MO,15318.0,1411.0,140200.0,42940.0
1199,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,260097,WESTERN MISSOURI MEDICAL CENTER,403 BURKARTH ROAD,WARRENSBURG,MO,64093,MO - Kansas City,74,40735.77,19707.69,17627.93,WESTERN MISSOURI MEDICAL CENTER,64093,2.2,3,22,34,Consumer Satisfaction,WARRENSBURG,MO,0.7333333333333334,0.6470588235294118,Warrensburg,MO,27608.0,148.0,147000.0,43894.0
1200,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,260102,TRUMAN MEDICAL CENTER LAKEWOOD,7900 LEE'S SUMMIT RD,KANSAS CITY,MO,64139,MO - Kansas City,57,28333.47,18167.63,15593.42,TRUMAN MEDICAL CENTER LAKEWOOD,64139,1.8,3,3,34,Consumer Satisfaction,KANSAS CITY,MO,0.6,0.08823529411764706,Kansas City,MO,1762.0,431.0,256600.0,82829.0
1201,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,260104,SSM HEALTH DEPAUL HOSPITAL ST LOUIS,12303 DEPAUL DRIVE,BRIDGETON,MO,63044,MO - St. Louis,474,33240.57,13067.3,10502.13,SSM DEPAUL HEALTH CENTER,63044,2.0,3,12,34,Consumer Satisfaction,BRIDGETON,MO,0.6666666666666666,0.35294117647058826,Bridgeton,MO,10568.0,698.0,162500.0,47415.0
1202,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,260108,MISSOURI BAPTIST MEDICAL CENTER,3015 N BALLAS RD,TOWN AND COUNTRY,MO,63131,MO - St. Louis,452,36730.69,11411.4,8762.77,MISSOURI BAPTIST MEDICAL CENTER,63131,2.0,3,13,34,Consumer Satisfaction,TOWN AND COUNTRY,MO,0.6666666666666666,0.38235294117647056,Saint Louis,MO,16769.0,1205.0,491000.0,132500.0
1203,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,260110,SOUTHEASTHEALTH,1701 LACEY ST,CAPE GIRARDEAU,MO,63701,MO - Cape Girardeau,88,62188.95,10691.05,8669.48,SOUTHEASTHEALTH,63701,2.2,3,26,34,Consumer Satisfaction,CAPE GIRARDEAU,MO,0.7333333333333334,0.7647058823529411,Cape Girardeau,MO,36812.0,285.0,141300.0,47890.0
1204,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,260113,MISSOURI DELTA MEDICAL CENTER,1008 NORTH MAIN ST,SIKESTON,MO,63801,MO - Cape Girardeau,48,82738.27,14792.65,13539.06,MISSOURI DELTA MEDICAL CENTER,63801,2.2,3,26,34,Consumer Satisfaction,SIKESTON,MO,0.7333333333333334,0.7647058823529411,Sikeston,MO,23123.0,110.0,97700.0,39853.0
1205,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,260119,POPLAR BLUFF REGIONAL MEDICAL CENTER,3100 OAK GROVE ROAD,POPLAR BLUFF,MO,63901,MO - St. Louis,93,129502.73,12600.06,10511.35,POPLAR BLUFF REGIONAL MEDICAL CENTER,63901,1.7,3,2,34,Consumer Satisfaction,POPLAR BLUFF,MO,0.5666666666666667,0.05882352941176471,Poplar Bluff,MO,34665.0,111.0,96000.0,35678.0
1206,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,260138,ST LUKES HOSPITAL OF KANSAS CITY,4401 WORNALL ROAD,KANSAS CITY,MO,64111,MO - Kansas City,72,69339.28,14089.0,12564.36,ST LUKES HOSPITAL OF KANSAS CITY,64111,2.2,3,22,34,Consumer Satisfaction,KANSAS CITY,MO,0.7333333333333334,0.6470588235294118,Kansas City,MO,16318.0,5994.0,165400.0,37695.0
1207,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,260163,PARKLAND HEALTH CENTER,1101 W LIBERTY,FARMINGTON,MO,63640,MO - St. Louis,73,36158.56,11145.18,9871.37,PARKLAND HEALTH CENTER,63640,2.1,3,16,34,Consumer Satisfaction,FARMINGTON,MO,0.7000000000000001,0.4705882352941176,Farmington,MO,26335.0,126.0,120300.0,45749.0
1208,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,260175,GOLDEN VALLEY MEMORIAL HOSPITAL,1600 N 2ND ST,CLINTON,MO,64735,MO - Kansas City,45,48180.82,13689.8,12403.13,GOLDEN VALLEY MEMORIAL HOSPITAL,64735,2.1,3,18,34,Consumer Satisfaction,CLINTON,MO,0.7000000000000001,0.5294117647058824,Clinton,MO,13258.0,50.0,113800.0,41293.0
1209,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,260176,DES PERES HOSPITAL,2345 DOUGHERTY FERRY ROAD,SAINT LOUIS,MO,63122,MO - St. Louis,254,66388.82,14229.75,10121.17,DES PERES HOSPITAL,63122,1.8,3,6,34,Consumer Satisfaction,SAINT LOUIS,MO,0.6,0.17647058823529413,Saint Louis,MO,38495.0,2719.0,255400.0,80682.0
1210,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,260179,ST LUKES HOSPITAL,232 S WOODS MILL RD,CHESTERFIELD,MO,63017,MO - St. Louis,494,33191.15,12336.88,10010.43,ST LUKES HOSPITAL,63017,2.2,3,26,34,Consumer Satisfaction,CHESTERFIELD,MO,0.7333333333333334,0.7647058823529411,Chesterfield,MO,41470.0,2118.0,317900.0,93110.0
1211,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,260180,CHRISTIAN HOSPITAL NORTHEAST-NORTHWEST,11133 DUNN ROAD,SAINT LOUIS,MO,63136,MO - St. Louis,61,44502.39,12180.18,10163.9,CHRISTIAN HOSPITAL NORTHEAST-NORTHWEST,63136,2.1,3,21,34,Consumer Satisfaction,SAINT LOUIS,MO,0.7000000000000001,0.6176470588235294,Saint Louis,MO,48560.0,4589.0,77100.0,31051.0
1212,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,260183,SAINT FRANCIS MEDICAL CENTER,211 ST FRANCIS DR,CAPE GIRARDEAU,MO,63703,MO - Cape Girardeau,295,99413.37,12769.85,10145.7,SAINT FRANCIS MEDICAL CENTER,63703,2.2,3,24,34,Consumer Satisfaction,CAPE GIRARDEAU,MO,0.7333333333333334,0.7058823529411765,Cape Girardeau,MO,8182.0,634.0,86700.0,26552.0
1213,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,260186,LAKE REGIONAL HEALTH SYSTEM,54 HOSPITAL DRIVE,OSAGE BEACH,MO,65065,MO - Columbia,109,57270.1,15193.77,13701.7,LAKE REGIONAL HEALTH SYSTEM,65065,1.8,3,6,34,Consumer Satisfaction,OSAGE BEACH,MO,0.6,0.17647058823529413,Osage Beach,MO,6414.0,410.0,209900.0,43900.0
1214,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,260190,LEE'S SUMMIT MEDICAL CENTER,2100 SE BLUE PARKWAY,LEES SUMMIT,MO,64063,MO - Kansas City,149,49777.99,12976.29,9187.0,LEE'S SUMMIT MEDICAL CENTER,64063,2.1,3,16,34,Consumer Satisfaction,LEES SUMMIT,MO,0.7000000000000001,0.4705882352941176,Lees Summit,MO,20374.0,3253.0,144800.0,63065.0
1215,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,260191,BARNES-JEWISH ST PETERS HOSPITAL,10 HOSPITAL DR,SAINT PETERS,MO,63376,MO - St. Louis,147,34796.74,12046.72,9051.7,BARNES-JEWISH ST PETERS HOSPITAL,63376,2.1,3,18,34,Consumer Satisfaction,SAINT PETERS,MO,0.7000000000000001,0.5294117647058824,Saint Peters,MO,70828.0,1705.0,170800.0,74161.0
1216,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,260193,ST MARY'S MEDICAL CENTER,201 NW R D MIZE RD,BLUE SPRINGS,MO,64014,MO - Kansas City,95,50927.04,12711.4,10607.04,ST MARY'S MEDICAL CENTER,64014,2.2,3,22,34,Consumer Satisfaction,BLUE SPRINGS,MO,0.7333333333333334,0.6470588235294118,Blue Springs,MO,24797.0,2058.0,140500.0,68665.0
1217,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,260195,CITIZENS MEMORIAL HOSPITAL,1500 N OAKLAND,BOLIVAR,MO,65613,MO - Springfield,105,37396.69,13840.09,12328.3,CITIZENS MEMORIAL HOSPITAL,65613,1.8,3,4,34,Consumer Satisfaction,BOLIVAR,MO,0.6,0.1176470588235294,Bolivar,MO,17396.0,92.0,130500.0,41961.0
1218,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,260200,SSM HEALTH SAINT JOSEPH HOSPITAL-LAKE SAINT LOUIS,100 MEDICAL PLAZA,LAKE SAINT LOUIS,MO,63367,MO - St. Louis,63,39678.95,11701.97,10499.75,SSM ST JOSEPH HOSPITAL WEST,63367,2.2,3,24,34,Consumer Satisfaction,LAKE SAINT LOUIS,MO,0.7333333333333334,0.7058823529411765,Lake Saint Louis,MO,19433.0,1453.0,228600.0,84756.0
1219,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,260216,SAINT LUKE'S EAST LEE'S SUMMIT HOSPITAL,100 N E SAINT LUKE'S BOULEVARD,LEES SUMMIT,MO,64086,MO - Kansas City,131,58946.02,12121.27,9684.21,SAINT LUKE'S EAST LEE'S SUMMIT HOSPITAL,64086,2.2,3,24,34,Consumer Satisfaction,LEES SUMMIT,MO,0.7333333333333334,0.7058823529411765,Lees Summit,MO,21925.0,586.0,167800.0,78203.0
1220,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,260219,PROGRESS WEST HOSPITAL,2 PROGRESS POINT PKWY,O FALLON,MO,63368,MO - St. Louis,95,32279.65,12063.84,9456.89,PROGRESS WEST HOSPITAL,63368,2.1,3,21,34,Consumer Satisfaction,O FALLON,MO,0.7000000000000001,0.6176470588235294,O Fallon,MO,43360.0,2630.0,216000.0,84333.0
1221,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,270003,ST PETER'S HEALTH,2475 BROADWAY,HELENA,MT,59601,MT - Billings,157,33637.11,14857.71,11264.01,ST PETER'S HOSPITAL,59601,2.2,3,22,34,Consumer Satisfaction,HELENA,MT,0.7333333333333334,0.6470588235294118,Helena,MT,29283.0,212.0,199900.0,52207.0
1222,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,270004,BILLINGS CLINIC HOSPITAL,2800 10TH AVE N,BILLINGS,MT,59101,MT - Billings,327,34253.01,14610.25,11705.59,BILLINGS CLINIC HOSPITAL,59101,2.1,3,18,34,Consumer Satisfaction,BILLINGS,MT,0.7000000000000001,0.5294117647058824,Billings,MT,39562.0,78.0,152100.0,40820.0
1223,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,270012,BENEFIS HOSPITALS INC,1101 26TH ST S,GREAT FALLS,MT,59405,MT - Great Falls,151,44080.09,14917.73,12696.5,BENEFIS HOSPITALS INC,59405,1.8,3,4,34,Consumer Satisfaction,GREAT FALLS,MT,0.6,0.1176470588235294,Great Falls,MT,31438.0,77.0,154900.0,41985.0
1224,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,270086,GREAT FALLS CLINIC HOSPITAL,3010 15TH AVENUE SOUTH,GREAT FALLS,MT,59405,MT - Great Falls,140,36662.29,12705.74,11031.31,GREAT FALLS CLINIC MEDICAL CENTER,59405,2.3,3,28,34,Consumer Satisfaction,GREAT FALLS,MT,0.7666666666666666,0.8235294117647058,Great Falls,MT,31438.0,77.0,154900.0,41985.0
1225,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,270017,ST JAMES HEALTHCARE,400 S CLARK ST,BUTTE,MT,59701,MT - Missoula,70,58215.94,17658.07,13807.09,ST JAMES HEALTHCARE,59701,1.8,3,6,34,Consumer Satisfaction,BUTTE,MT,0.6,0.17647058823529413,Butte,MT,33147.0,73.0,119600.0,37847.0
1226,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,270023,COMMUNITY MEDICAL CENTER,2827 FORT MISSOULA RD,MISSOULA,MT,59804,MT - Missoula,180,38699.17,14221.59,12411.86,COMMUNITY MEDICAL CENTER,59804,2.2,3,24,34,Consumer Satisfaction,MISSOULA,MT,0.7333333333333334,0.7058823529411765,Missoula,MT,7533.0,60.0,275500.0,50830.0
1227,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,270032,NORTHERN MONTANA HOSPITAL,30 13TH ST,HAVRE,MT,59501,MT - Great Falls,30,46671.07,16420.23,14001.47,NORTHERN MONTANA HOSPITAL,59501,1.7,3,1,34,Consumer Satisfaction,HAVRE,MT,0.5666666666666667,0.029411764705882356,Havre,MT,12638.0,10.0,135400.0,43368.0
1228,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,270051,KALISPELL REGIONAL MEDICAL CENTER,310 SUNNYVIEW LANE,KALISPELL,MT,59901,MT - Missoula,255,38336.63,13644.87,11399.53,KALISPELL REGIONAL MEDICAL CENTER,59901,2.1,3,16,34,Consumer Satisfaction,KALISPELL,MT,0.7000000000000001,0.4705882352941176,Kalispell,MT,49693.0,110.0,213000.0,44982.0
1229,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,270087,THE HEALTHCENTER,320 SUNNYVIEW LANE,KALISPELL,MT,59901,MT - Missoula,70,24792.26,13105.79,10707.73,THE HEALTHCENTER,59901,2.2,3,22,34,Consumer Satisfaction,KALISPELL,MT,0.7333333333333334,0.6470588235294118,Kalispell,MT,49693.0,110.0,213000.0,44982.0
1230,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,270057,BOZEMAN HEALTH DEACONESS HOSPITAL,915 HIGHLAND BLVD,BOZEMAN,MT,59715,MT - Billings,204,31092.79,13251.06,10723.56,BOZEMAN DEACONESS HOSPITAL,59715,2.1,3,21,34,Consumer Satisfaction,BOZEMAN,MT,0.7000000000000001,0.6176470588235294,Bozeman,MT,31567.0,68.0,328500.0,47946.0
1231,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,280003,BRYAN MEDICAL CENTER,1600 SOUTH 48TH ST,LINCOLN,NE,68506,NE - Lincoln,443,45194.6,13156.53,10554.96,BRYAN MEDICAL CENTER,68506,2.1,3,16,34,Consumer Satisfaction,LINCOLN,NE,0.7000000000000001,0.4705882352941176,Lincoln,NE,27952.0,3887.0,148700.0,53797.0
1232,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,280127,LINCOLN SURGICAL HOSPITAL,1710 SOUTH 70TH ST,LINCOLN,NE,68506,NE - Lincoln,577,31437.05,12369.52,9786.61,LINCOLN SURGICAL HOSPITAL,68506,2.3,3,33,34,Consumer Satisfaction,LINCOLN,NE,0.7666666666666666,0.9705882352941176,Lincoln,NE,27952.0,3887.0,148700.0,53797.0
1233,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,280020,CHI HEALTH ST ELIZABETH,555 SOUTH 70TH ST,LINCOLN,NE,68510,NE - Lincoln,366,37850.63,13320.49,10431.53,CHI HEALTH ST ELIZABETH,68510,2.0,3,14,34,Consumer Satisfaction,LINCOLN,NE,0.6666666666666666,0.4117647058823529,Lincoln,NE,20514.0,3524.0,135300.0,40501.0
1234,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,280023,CHI HEALTH ST FRANCIS,2620 WEST FAIDLEY AVE,GRAND ISLAND,NE,68803,NE - Omaha,226,35409.59,13117.25,10268.1,CHI HEALTH ST FRANCIS,68803,2.1,3,18,34,Consumer Satisfaction,GRAND ISLAND,NE,0.7000000000000001,0.5294117647058824,Grand Island,NE,22560.0,258.0,133500.0,53164.0
1235,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,280032,MARY LANNING HEALTHCARE,715 N ST JOSEPH AVE,HASTINGS,NE,68901,NE - Lincoln,171,39915.7,12177.96,10350.02,MARY LANNING HEALTHCARE,68901,2.1,3,21,34,Consumer Satisfaction,HASTINGS,NE,0.7000000000000001,0.6176470588235294,Hastings,NE,26354.0,192.0,94200.0,45430.0
1236,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,280040,METHODIST HOSPITAL,8303 DODGE ST,OMAHA,NE,68114,NE - Omaha,533,44582.39,13681.39,9968.66,THE NEBRASKA METHODIST HOSPITAL,68114,2.1,3,21,34,Consumer Satisfaction,OMAHA,NE,0.7000000000000001,0.6176470588235294,Omaha,NE,16928.0,2915.0,160600.0,50970.0
1237,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,280131,MIDWEST SURGICAL HOSPITAL LLC,7915 FARNAM DRIVE,OMAHA,NE,68114,NE - Omaha,210,44552.17,13054.53,9313.23,MIDWEST SURGICAL HOSPITAL LLC,68114,2.3,3,33,34,Consumer Satisfaction,OMAHA,NE,0.7666666666666666,0.9705882352941176,Omaha,NE,16928.0,2915.0,160600.0,50970.0
1238,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,280060,CHI HEALTH CREIGHTON UNIVERSITY MEDICAL CENTER - B,7500 MERCY RD,OMAHA,NE,68124,NE - Omaha,171,62695.43,15187.88,12081.19,CHI HEALTH BERGAN MERCY,68124,2.0,3,13,34,Consumer Satisfaction,OMAHA,NE,0.6666666666666666,0.38235294117647056,Omaha,NE,15690.0,2734.0,163600.0,61771.0
1239,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,280061,REGIONAL WEST MEDICAL CENTER,4021 AVE B,SCOTTSBLUFF,NE,69361,CO - Denver,108,60797.75,17335.67,14096.2,REGIONAL WEST MEDICAL CENTER,69361,2.0,3,13,34,Consumer Satisfaction,SCOTTSBLUFF,NE,0.6666666666666666,0.38235294117647056,Scottsbluff,NE,17999.0,157.0,103600.0,39206.0
1240,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,280065,GREAT PLAINS HEALTH,601 WEST LEOTA ST,NORTH PLATTE,NE,69101,NE - Lincoln,177,55565.76,15271.44,12010.57,GREAT PLAINS HEALTH,69101,2.0,3,13,34,Consumer Satisfaction,NORTH PLATTE,NE,0.6666666666666666,0.38235294117647056,North Platte,NE,29904.0,51.0,112900.0,45156.0
1241,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,280077,FREMONT HEALTH MEDICAL CENTER,450 EAST 23RD ST,FREMONT,NE,68025,NE - Omaha,52,67639.63,17283.37,14061.83,FREMONT HEALTH MEDICAL CENTER,68025,2.0,3,13,34,Consumer Satisfaction,FREMONT,NE,0.6666666666666666,0.38235294117647056,Fremont,NE,30376.0,244.0,118800.0,48568.0
1242,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,280081,CHI HEALTH IMMANUEL,6901 NORTH 72ND ST,OMAHA,NE,68122,NE - Omaha,92,55379.02,14804.39,11548.49,CHI HEALTH IMMANUEL,68122,2.0,3,12,34,Consumer Satisfaction,OMAHA,NE,0.6666666666666666,0.35294117647058826,Omaha,NE,9794.0,507.0,140700.0,69015.0
1243,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,280105,CHI HEALTH MIDLANDS,11111 SOUTH 84TH ST,PAPILLION,NE,68046,NE - Omaha,19,67678.21,12623.37,10031.89,CHI HEALTH MIDLANDS,68046,2.2,3,22,34,Consumer Satisfaction,PAPILLION,NE,0.7333333333333334,0.6470588235294118,Papillion,NE,25191.0,924.0,183500.0,80600.0
1244,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,280111,COLUMBUS COMMUNITY HOSPITAL,4600 38TH ST,COLUMBUS,NE,68601,NE - Omaha,112,36163.58,19589.27,17100.87,COLUMBUS COMMUNITY HOSPITAL,68601,2.1,3,18,34,Consumer Satisfaction,COLUMBUS,NE,0.7000000000000001,0.5294117647058824,Columbus,NE,28185.0,98.0,118200.0,50219.0
1245,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,280125,FAITH REGIONAL HEALTH SERVICES,2700 WEST NORFOLK AVE,NORFOLK,NE,68701,NE - Omaha,149,42072.19,15693.99,14149.25,FAITH REGIONAL HEALTH SERVICES,68701,2.2,3,22,34,Consumer Satisfaction,NORFOLK,NE,0.7333333333333334,0.6470588235294118,Norfolk,NE,30670.0,162.0,117900.0,46546.0
1246,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,280129,NEBRASKA ORTHOPAEDIC HOSPITAL,2808 SOUTH 143RD PLZ,OMAHA,NE,68144,NE - Omaha,626,32044.97,12281.69,10103.29,NEBRASKA ORTHOPAEDIC HOSPITAL,68144,2.3,3,33,34,Consumer Satisfaction,OMAHA,NE,0.7666666666666666,0.9705882352941176,Omaha,NE,24233.0,3240.0,156200.0,58482.0
1247,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,280130,CHI HEALTH LAKESIDE,16901 LAKESIDE HILLS CT,OMAHA,NE,68130,NE - Omaha,287,61422.13,13202.05,9531.97,CHI HEALTH LAKESIDE,68130,2.2,3,24,34,Consumer Satisfaction,OMAHA,NE,0.7333333333333334,0.7058823529411765,Omaha,NE,17972.0,2355.0,229100.0,97942.0
1248,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,280132,BELLEVUE MEDICAL CENTER,2500 BELLEVUE MEDICAL CENTER DR,BELLEVUE,NE,68123,NE - Omaha,33,55003.15,11429.85,10163.06,BELLEVUE MEDICAL CENTER DBA NEBRASKA MEDICINE-BELL,68123,2.2,3,26,34,Consumer Satisfaction,BELLEVUE,NE,0.7333333333333334,0.7647058823529411,Bellevue,NE,27926.0,1218.0,162300.0,67287.0
1249,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,290001,RENOWN REGIONAL MEDICAL CENTER,1155 MILL STREET,RENO,NV,89502,NV - Reno,183,44547.45,13780.43,11747.13,RENOWN REGIONAL MEDICAL CENTER,89502,1.8,3,5,34,Consumer Satisfaction,RENO,NV,0.6,0.14705882352941174,Reno,NV,43566.0,1957.0,152200.0,33258.0
1250,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,290003,SUNRISE HOSPITAL AND MEDICAL CENTER,3186 S MARYLAND PKWY,LAS VEGAS,NV,89109,NV - Las Vegas,74,132909.92,19215.68,12307.81,SUNRISE HOSPITAL AND MEDICAL CENTER,89109,1.7,3,1,34,Consumer Satisfaction,LAS VEGAS,NV,0.5666666666666667,0.029411764705882356,Las Vegas,NV,7770.0,1753.0,142400.0,40074.0
1251,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,290007,UNIVERSITY MEDICAL CENTER,1800 W CHARLESTON BLVD,LAS VEGAS,NV,89102,NV - Las Vegas,40,94379.3,20822.58,17735.28,UNIVERSITY MEDICAL CENTER,89102,1.7,3,1,34,Consumer Satisfaction,LAS VEGAS,NV,0.5666666666666667,0.029411764705882356,Las Vegas,NV,35759.0,6675.0,149600.0,32562.0
